image_id,class,confidence,bbox
img_19d511d3d1de.jpg,car,0.991061,"[199.0, 439.0, 309.0, 492.0]"
img_3cb9f153aaa1.jpg,chair,0.990693,"[394.0, 265.0, 496.0, 375.0]"
img_f4ae5aae524b.jpg,person,0.99066,"[133.0, 308.0, 188.0, 414.0]"
img_e73a466dbacd.jpg,person,0.990414,"[442.0, 155.0, 467.0, 180.0]"
img_9d3bfcefa649.jpg,car,0.990389,"[0.0, 0.0, 374.0, 375.0]"
img_9116e67324f4.jpg,chair,0.990296,"[0.0, 225.0, 111.0, 372.0]"
img_7262079ac13a.jpg,car,0.990287,"[0.0, 0.0, 375.0, 500.0]"
img_e8c27d38bd45.jpg,person,0.989846,"[300.0, 153.0, 314.0, 178.0]"
img_e343bf5e7a0e.jpg,person,0.989745,"[85.0, 123.0, 107.0, 174.0]"
img_9a23d9f8fac5.jpg,person,0.989656,"[238.0, 114.0, 289.0, 212.0]"
img_27ac3a0bc91a.jpg,car,0.989443,"[322.0, 112.0, 391.0, 177.0]"
img_ecef77c764c0.jpg,person,0.989235,"[347.0, 37.0, 368.0, 82.0]"
img_b55c0aea6f30.jpg,chair,0.988874,"[44.0, 301.0, 207.0, 493.0]"
img_3db43511d296.jpg,car,0.98885,"[211.0, 471.0, 319.0, 500.0]"
img_253fa610f569.jpg,person,0.988555,"[405.0, 185.0, 428.0, 244.0]"
img_6bd184838133.jpg,person,0.98808,"[136.0, 154.0, 172.0, 213.0]"
img_39629274142f.jpg,person,0.987822,"[284.0, 150.0, 301.0, 184.0]"
img_6e95c765ef60.jpg,car,0.987502,"[5.0, 124.0, 456.0, 455.0]"
img_3110868f6ef6.jpg,person,0.986894,"[97.0, 132.0, 115.0, 167.0]"
img_708280324920.jpg,person,0.986881,"[275.0, 116.0, 333.0, 429.0]"
img_b9a240da0544.jpg,person,0.98688,"[175.0, 209.0, 197.0, 253.0]"
img_851daabbdf45.jpg,person,0.986739,"[0.0, 170.0, 25.0, 254.0]"
img_8608b1482112.jpg,chair,0.986683,"[436.0, 200.0, 499.0, 275.0]"
img_efc149d0a45d.jpg,person,0.986189,"[136.0, 381.0, 168.0, 431.0]"
img_dc267e44189d.jpg,chair,0.985865,"[223.0, 294.0, 375.0, 500.0]"
img_43408a1e6142.jpg,person,0.985666,"[400.0, 204.0, 420.0, 255.0]"
img_d291d4111bbe.jpg,car,0.985636,"[457.0, 162.0, 500.0, 239.0]"
img_9b4611599fc4.jpg,chair,0.98453,"[0.0, 246.0, 46.0, 333.0]"
img_2e682379421e.jpg,chair,0.984497,"[413.0, 62.0, 490.0, 152.0]"
img_fdd711343fc8.jpg,chair,0.984241,"[291.0, 64.0, 336.0, 123.0]"
img_b312023b66bc.jpg,chair,0.983478,"[371.0, 144.0, 428.0, 220.0]"
img_010d9636e14e.jpg,chair,0.982501,"[167.0, 84.0, 301.0, 248.0]"
img_5d2fa79c0e36.jpg,person,0.982403,"[12.0, 53.0, 129.0, 330.0]"
img_b7218e62cb02.jpg,chair,0.981701,"[0.0, 86.0, 37.0, 177.0]"
img_daea6d3aa4b7.jpg,person,0.981444,"[419.0, 103.0, 493.0, 222.0]"
img_fb6c7a8a5a2c.jpg,person,0.981344,"[18.0, 126.0, 374.0, 333.0]"
img_fa7d56e54ece.jpg,person,0.981158,"[476.0, 140.0, 495.0, 187.0]"
img_84e5336aa4a4.jpg,chair,0.98078,"[373.0, 146.0, 493.0, 304.0]"
img_379a631251ac.jpg,chair,0.980572,"[0.0, 159.0, 69.0, 249.0]"
img_e9e63329451a.jpg,car,0.980039,"[0.0, 48.0, 500.0, 253.0]"
img_058e3cd1e1b8.jpg,cat,0.979866,"[6.0, 104.0, 319.0, 498.0]"
img_d19fdcd5e544.jpg,chair,0.979851,"[25.0, 309.0, 80.0, 370.0]"
img_1b5d2388c8c9.jpg,chair,0.979328,"[122.0, 114.0, 428.0, 364.0]"
img_e87b0d33fda8.jpg,person,0.979121,"[431.0, 105.0, 455.0, 146.0]"
img_e62191a81513.jpg,car,0.978947,"[433.0, 146.0, 500.0, 200.0]"
img_487f4c263396.jpg,car,0.978304,"[22.0, 2.0, 439.0, 266.0]"
img_d1b91c80bbff.jpg,chair,0.977695,"[128.0, 227.0, 289.0, 372.0]"
img_89e007c03438.jpg,person,0.97762,"[405.0, 27.0, 462.0, 143.0]"
img_fcf40613331a.jpg,person,0.977537,"[64.0, 111.0, 98.0, 168.0]"
img_72d8b8ba6270.jpg,chair,0.976881,"[0.0, 210.0, 115.0, 341.0]"
img_368a1600a092.jpg,car,0.976313,"[19.0, 55.0, 325.0, 252.0]"
img_8ad3ca93417c.jpg,car,0.976229,"[0.0, 0.0, 360.0, 201.0]"
img_b1be9e338ed8.jpg,car,0.976131,"[271.0, 181.0, 322.0, 211.0]"
img_9a8452cf51ba.jpg,car,0.976109,"[53.0, 70.0, 500.0, 303.0]"
img_9806fa0f6dac.jpg,car,0.976097,"[239.0, 147.0, 440.0, 260.0]"
img_8887d945c1ff.jpg,car,0.976026,"[254.0, 112.0, 296.0, 130.0]"
img_e37e00b106aa.jpg,person,0.975414,"[179.0, 0.0, 317.0, 64.0]"
img_ddf1a812fef2.jpg,car,0.974902,"[1.0, 357.0, 32.0, 375.0]"
img_8608b1482112.jpg,person,0.97466,"[337.0, 205.0, 495.0, 375.0]"
img_08b61500e582.jpg,person,0.973425,"[167.0, 155.0, 194.0, 206.0]"
img_044a29b88f57.jpg,person,0.973311,"[84.0, 101.0, 103.0, 131.0]"
img_75c6d9e4df84.jpg,chair,0.97326,"[77.0, 139.0, 206.0, 266.0]"
img_cb627ca17b25.jpg,person,0.972311,"[114.0, 157.0, 206.0, 263.0]"
img_6fcc77a0f946.jpg,person,0.971361,"[308.0, 55.0, 399.0, 201.0]"
img_0b5b5dcdfe8a.jpg,car,0.970622,"[0.0, 150.0, 67.0, 324.0]"
img_19640e5848c1.jpg,person,0.970365,"[111.0, 132.0, 131.0, 148.0]"
img_521c0f56b3b0.jpg,person,0.968797,"[304.0, 116.0, 330.0, 185.0]"
img_21de52d87709.jpg,car,0.968723,"[153.0, 175.0, 262.0, 232.0]"
img_0a0a1ba147b5.jpg,chair,0.968267,"[68.0, 262.0, 159.0, 359.0]"
img_9b98529ac22d.jpg,person,0.96825,"[427.0, 318.0, 473.0, 375.0]"
img_8887d945c1ff.jpg,car,0.968056,"[60.0, 127.0, 105.0, 148.0]"
img_a5fa4e020166.jpg,chair,0.967956,"[308.0, 63.0, 370.0, 148.0]"
img_010d9636e14e.jpg,chair,0.967932,"[9.0, 146.0, 154.0, 372.0]"
img_003c3ddc6a82.jpg,dog,0.967927,"[5.0, 113.0, 110.0, 174.0]"
img_cc2a841cd641.jpg,chair,0.967358,"[8.0, 17.0, 464.0, 351.0]"
img_dacbabe229f9.jpg,dog,0.967293,"[72.0, 113.0, 303.0, 292.0]"
img_553acf28a7fc.jpg,car,0.966967,"[181.0, 9.0, 500.0, 331.0]"
img_62895c0abb7d.jpg,car,0.965976,"[339.0, 88.0, 383.0, 124.0]"
img_51e8b5bdb880.jpg,person,0.965951,"[278.0, 130.0, 306.0, 175.0]"
img_3e77feec165d.jpg,person,0.964433,"[263.0, 156.0, 283.0, 192.0]"
img_c44f1b5b2a70.jpg,dog,0.964231,"[352.0, 171.0, 446.0, 244.0]"
img_01c40aeb6553.jpg,car,0.964218,"[0.0, 64.0, 375.0, 288.0]"
img_99242222a2af.jpg,cat,0.963848,"[22.0, 31.0, 492.0, 439.0]"
img_50e064427398.jpg,car,0.963745,"[465.0, 92.0, 500.0, 107.0]"
img_19f4867ccfa6.jpg,person,0.963333,"[188.0, 92.0, 241.0, 153.0]"
img_b9fe3dca8b87.jpg,person,0.963313,"[304.0, 313.0, 321.0, 352.0]"
img_897e7a68dba7.jpg,chair,0.963223,"[414.0, 245.0, 495.0, 375.0]"
img_55650358edd7.jpg,car,0.963156,"[176.0, 184.0, 275.0, 248.0]"
img_94f3a6fee9b5.jpg,person,0.9625,"[214.0, 113.0, 250.0, 161.0]"
img_e494c12a6c5b.jpg,dog,0.961003,"[5.0, 0.0, 485.0, 327.0]"
img_3a557ca0cbff.jpg,chair,0.960933,"[147.0, 15.0, 333.0, 258.0]"
img_21de52d87709.jpg,dog,0.960606,"[71.0, 228.0, 143.0, 295.0]"
img_d7c7b182718e.jpg,chair,0.960193,"[55.0, 148.0, 210.0, 375.0]"
img_c2eeb62e021c.jpg,dog,0.960093,"[34.0, 32.0, 405.0, 382.0]"
img_253fa610f569.jpg,car,0.95934,"[1.0, 171.0, 35.0, 216.0]"
img_fd3a4b5d5297.jpg,person,0.959036,"[0.0, 104.0, 8.0, 145.0]"
img_636d9373a3c4.jpg,person,0.958413,"[17.0, 21.0, 246.0, 190.0]"
img_727a9358886c.jpg,person,0.957893,"[282.0, 0.0, 331.0, 347.0]"
img_4f10a2144ebe.jpg,person,0.957777,"[464.0, 195.0, 496.0, 228.0]"
img_373f2846f1bd.jpg,person,0.956876,"[71.0, 75.0, 96.0, 102.0]"
img_4aebdc1a8352.jpg,person,0.955677,"[5.0, 150.0, 60.0, 222.0]"
img_9415c0c992b8.jpg,person,0.955584,"[44.0, 314.0, 65.0, 358.0]"
img_ed05e42800be.jpg,car,0.955524,"[349.0, 118.0, 371.0, 133.0]"
img_212cfa514de0.jpg,chair,0.955397,"[382.0, 278.0, 469.0, 372.0]"
img_9415c0c992b8.jpg,person,0.95494,"[125.0, 310.0, 144.0, 349.0]"
img_7111a4f3e4a1.jpg,chair,0.954346,"[26.0, 157.0, 134.0, 246.0]"
img_f4ea9342d176.jpg,dog,0.954207,"[13.0, 417.0, 140.0, 495.0]"
img_6fcc77a0f946.jpg,person,0.954189,"[5.0, 97.0, 51.0, 220.0]"
img_5ea4fa83ac6e.jpg,car,0.954097,"[132.0, 40.0, 492.0, 375.0]"
img_db199acbeda0.jpg,person,0.953721,"[185.0, 64.0, 217.0, 112.0]"
img_e9e9f1163719.jpg,chair,0.953123,"[7.0, 184.0, 163.0, 330.0]"
img_851daabbdf45.jpg,person,0.952635,"[297.0, 240.0, 317.0, 275.0]"
img_6fcc77a0f946.jpg,chair,0.952628,"[448.0, 108.0, 500.0, 217.0]"
img_df6fa19ae690.jpg,person,0.95225,"[166.0, 135.0, 213.0, 175.0]"
img_3d578f2ee13a.jpg,chair,0.95131,"[0.0, 76.0, 66.0, 250.0]"
img_bf6176fc9541.jpg,chair,0.950837,"[354.0, 61.0, 497.0, 256.0]"
img_a291d394b19e.jpg,chair,0.950833,"[381.0, 202.0, 459.0, 332.0]"
img_39e125ba1351.jpg,chair,0.950415,"[2.0, 179.0, 57.0, 267.0]"
img_9b1dc786554a.jpg,car,0.950176,"[342.0, 186.0, 459.0, 228.0]"
img_10c1052336f3.jpg,dog,0.950132,"[28.0, 227.0, 87.0, 295.0]"
img_e62191a81513.jpg,car,0.949765,"[11.0, 124.0, 484.0, 321.0]"
img_e87b0d33fda8.jpg,person,0.949611,"[381.0, 118.0, 399.0, 148.0]"
img_b9de6325eb65.jpg,person,0.949298,"[0.0, 12.0, 132.0, 146.0]"
img_feb1c42fca39.jpg,person,0.94911,"[401.0, 38.0, 495.0, 318.0]"
img_636d9373a3c4.jpg,person,0.948806,"[98.0, 29.0, 354.0, 496.0]"
img_e87b0d33fda8.jpg,person,0.948692,"[233.0, 113.0, 254.0, 141.0]"
img_7e0625fc4e63.jpg,chair,0.948005,"[205.0, 188.0, 319.0, 311.0]"
img_672bbae9cc3f.jpg,person,0.947255,"[115.0, 136.0, 226.0, 260.0]"
img_7e5e0cdcb1e9.jpg,dog,0.94713,"[2.0, 145.0, 336.0, 302.0]"
img_3b271ae805d7.jpg,person,0.946336,"[368.0, 145.0, 429.0, 245.0]"
img_60971cddd3dd.jpg,car,0.945035,"[196.0, 210.0, 312.0, 285.0]"
img_d9d6ea99a713.jpg,chair,0.944952,"[37.0, 274.0, 178.0, 459.0]"
img_c30717b13b00.jpg,person,0.943768,"[309.0, 126.0, 438.0, 312.0]"
img_0cadf0f4e0b1.jpg,dog,0.943766,"[65.0, 27.0, 420.0, 288.0]"
img_c3e38eb6af99.jpg,person,0.943667,"[281.0, 85.0, 304.0, 140.0]"
img_1f65c0af8df7.jpg,person,0.943515,"[194.0, 0.0, 256.0, 149.0]"
img_9116e67324f4.jpg,chair,0.94345,"[102.0, 172.0, 151.0, 293.0]"
img_8ef97714aad0.jpg,person,0.943393,"[53.0, 156.0, 406.0, 375.0]"
img_8749fb4768ea.jpg,person,0.943163,"[128.0, 119.0, 188.0, 210.0]"
img_1800b78ae176.jpg,chair,0.943136,"[336.0, 204.0, 497.0, 367.0]"
img_2546044281ea.jpg,chair,0.943095,"[29.0, 272.0, 109.0, 348.0]"
img_c668a18be238.jpg,person,0.942932,"[225.0, 99.0, 273.0, 179.0]"
img_a5fa4e020166.jpg,person,0.942918,"[362.0, 15.0, 404.0, 99.0]"
img_43bc8807b7b3.jpg,car,0.941983,"[0.0, 0.0, 148.0, 141.0]"
img_4b8b5ed4c4bd.jpg,chair,0.941979,"[197.0, 86.0, 331.0, 228.0]"
img_2ac58b85084d.jpg,chair,0.941447,"[230.0, 215.0, 407.0, 371.0]"
img_d1b91c80bbff.jpg,chair,0.941436,"[33.0, 232.0, 125.0, 298.0]"
img_a8297dd518aa.jpg,car,0.940576,"[195.0, 130.0, 285.0, 189.0]"
img_cbed730431b1.jpg,car,0.939996,"[84.0, 26.0, 492.0, 292.0]"
img_3247ece84595.jpg,car,0.939991,"[57.0, 44.0, 455.0, 289.0]"
img_1438ad9fe1ba.jpg,person,0.939431,"[127.0, 55.0, 443.0, 374.0]"
img_fcf40613331a.jpg,person,0.938746,"[122.0, 103.0, 177.0, 177.0]"
img_d94820c4e9d7.jpg,dog,0.938715,"[324.0, 232.0, 432.0, 298.0]"
img_c9ba3fb5c863.jpg,chair,0.938518,"[0.0, 112.0, 45.0, 220.0]"
img_309ba61631b5.jpg,person,0.938086,"[61.0, 70.0, 228.0, 353.0]"
img_fd3a4b5d5297.jpg,person,0.938053,"[346.0, 88.0, 367.0, 114.0]"
img_8608b1482112.jpg,chair,0.937777,"[424.0, 205.0, 479.0, 264.0]"
img_ed05e42800be.jpg,car,0.937245,"[319.0, 115.0, 344.0, 134.0]"
img_ae03cf75fc23.jpg,cat,0.936873,"[84.0, 0.0, 482.0, 318.0]"
img_6fcc77a0f946.jpg,person,0.936722,"[444.0, 46.0, 492.0, 189.0]"
img_89e007c03438.jpg,person,0.93616,"[17.0, 113.0, 448.0, 380.0]"
img_5c50c78a6684.jpg,chair,0.935838,"[207.0, 146.0, 305.0, 353.0]"
img_67d487724c48.jpg,person,0.93563,"[303.0, 192.0, 364.0, 375.0]"
img_ddf1a812fef2.jpg,car,0.934542,"[34.0, 353.0, 75.0, 374.0]"
img_612251188ce1.jpg,dog,0.934506,"[3.0, 324.0, 99.0, 410.0]"
img_1dc50fbf72b7.jpg,person,0.933454,"[106.0, 71.0, 123.0, 115.0]"
img_ca70c998e643.jpg,chair,0.933294,"[2.0, 274.0, 49.0, 347.0]"
img_a06f583e0575.jpg,dog,0.93294,"[28.0, 11.0, 344.0, 500.0]"
img_dd33a0f9a780.jpg,person,0.932283,"[65.0, 98.0, 304.0, 414.0]"
img_181141c9c73b.jpg,car,0.931471,"[103.0, 21.0, 151.0, 37.0]"
img_ca70c998e643.jpg,person,0.931375,"[258.0, 298.0, 294.0, 351.0]"
img_a262c9f48726.jpg,dog,0.93121,"[16.0, 33.0, 200.0, 317.0]"
img_83bb828b3674.jpg,person,0.93099,"[79.0, 171.0, 175.0, 307.0]"
img_326a06a3c024.jpg,chair,0.930588,"[137.0, 259.0, 219.0, 369.0]"
img_bce6382a7089.jpg,cat,0.928693,"[88.0, 22.0, 346.0, 233.0]"
img_f82dfbc3891a.jpg,person,0.926993,"[3.0, 11.0, 23.0, 111.0]"
img_fb9aeebd8455.jpg,person,0.926897,"[471.0, 115.0, 500.0, 210.0]"
img_bf9d87d1f991.jpg,car,0.926587,"[147.0, 102.0, 198.0, 139.0]"
img_fc0bb3e562fc.jpg,chair,0.926459,"[310.0, 205.0, 421.0, 369.0]"
img_51e8b5bdb880.jpg,person,0.926056,"[1.0, 108.0, 58.0, 298.0]"
img_c9ba3fb5c863.jpg,chair,0.925206,"[38.0, 83.0, 118.0, 167.0]"
img_e73a466dbacd.jpg,car,0.925018,"[377.0, 161.0, 414.0, 176.0]"
img_f82dfbc3891a.jpg,chair,0.92495,"[1.0, 132.0, 53.0, 222.0]"
img_51e8b5bdb880.jpg,person,0.924917,"[48.0, 143.0, 96.0, 261.0]"
img_8d117c1e4509.jpg,person,0.924711,"[147.0, 68.0, 204.0, 189.0]"
img_f585c9ef6931.jpg,chair,0.924584,"[0.0, 17.0, 149.0, 178.0]"
img_9e723504ed15.jpg,car,0.924435,"[113.0, 184.0, 163.0, 201.0]"
img_bdd7d6badb4b.jpg,chair,0.924427,"[106.0, 123.0, 159.0, 218.0]"
img_f4ea9342d176.jpg,person,0.924377,"[212.0, 111.0, 302.0, 324.0]"
img_57e79ba9bc2b.jpg,chair,0.923795,"[0.0, 47.0, 64.0, 193.0]"
img_e87b0d33fda8.jpg,person,0.923326,"[406.0, 99.0, 429.0, 147.0]"
img_527205225b82.jpg,chair,0.922981,"[202.0, 210.0, 293.0, 321.0]"
img_708280324920.jpg,person,0.922915,"[273.0, 146.0, 332.0, 260.0]"
img_7a6a99f5e3ba.jpg,person,0.922815,"[17.0, 4.0, 195.0, 170.0]"
img_897e7a68dba7.jpg,chair,0.921884,"[215.0, 211.0, 279.0, 289.0]"
img_f4ae5aae524b.jpg,person,0.921186,"[273.0, 252.0, 333.0, 375.0]"
img_230a94f3c914.jpg,dog,0.921156,"[207.0, 148.0, 314.0, 211.0]"
img_bab17155ee9a.jpg,person,0.92035,"[28.0, 97.0, 62.0, 180.0]"
img_d8d227976af1.jpg,person,0.920177,"[0.0, 2.0, 120.0, 237.0]"
img_771f5323c3c5.jpg,person,0.920015,"[428.0, 189.0, 457.0, 226.0]"
img_50ccd05cd596.jpg,chair,0.919108,"[108.0, 290.0, 188.0, 425.0]"
img_0a0a1ba147b5.jpg,chair,0.919046,"[51.0, 257.0, 224.0, 367.0]"
img_95f0e0c36488.jpg,chair,0.918781,"[96.0, 222.0, 158.0, 367.0]"
img_a4dcaabfbee4.jpg,car,0.918695,"[0.0, 0.0, 492.0, 364.0]"
img_632451a046bd.jpg,person,0.91827,"[23.0, 130.0, 432.0, 375.0]"
img_eb14b1fc05c1.jpg,person,0.918244,"[259.0, 231.0, 276.0, 271.0]"
img_c3e38eb6af99.jpg,person,0.918221,"[381.0, 76.0, 398.0, 133.0]"
img_7d60938325bd.jpg,chair,0.917993,"[285.0, 170.0, 319.0, 231.0]"
img_06466b0ef7ab.jpg,chair,0.917682,"[94.0, 202.0, 145.0, 296.0]"
img_b2333129a4c1.jpg,person,0.915938,"[333.0, 137.0, 360.0, 193.0]"
img_b49476377fe2.jpg,chair,0.915286,"[420.0, 190.0, 500.0, 303.0]"
img_fe349b275a1f.jpg,person,0.914546,"[352.0, 69.0, 396.0, 246.0]"
img_505df62b9746.jpg,chair,0.913827,"[62.0, 0.0, 116.0, 48.0]"
img_4cf39f058bc2.jpg,chair,0.913077,"[0.0, 238.0, 107.0, 369.0]"
img_69f96b63d02d.jpg,person,0.912862,"[130.0, 207.0, 147.0, 234.0]"
img_d07bd452921d.jpg,car,0.912543,"[23.0, 160.0, 66.0, 193.0]"
img_28e2e84fbd07.jpg,car,0.912324,"[343.0, 247.0, 459.0, 328.0]"
img_5c07f2cd1a5a.jpg,dog,0.912007,"[188.0, 221.0, 308.0, 424.0]"
img_091536763357.jpg,car,0.912003,"[212.0, 171.0, 384.0, 247.0]"
img_a291d394b19e.jpg,person,0.911441,"[290.0, 104.0, 387.0, 278.0]"
img_527205225b82.jpg,chair,0.910556,"[320.0, 179.0, 381.0, 255.0]"
img_4e294da4e791.jpg,car,0.909182,"[127.0, 21.0, 500.0, 302.0]"
img_68732cf25d8a.jpg,person,0.908961,"[111.0, 128.0, 143.0, 159.0]"
img_e9c0cd12e779.jpg,person,0.908841,"[204.0, 207.0, 220.0, 238.0]"
img_851feb33699c.jpg,chair,0.908781,"[210.0, 293.0, 330.0, 375.0]"
img_044a29b88f57.jpg,person,0.908266,"[316.0, 104.0, 334.0, 134.0]"
img_b3204cf1ea42.jpg,chair,0.907588,"[1.0, 154.0, 43.0, 241.0]"
img_8887d945c1ff.jpg,person,0.907128,"[48.0, 75.0, 62.0, 96.0]"
img_b49476377fe2.jpg,person,0.906304,"[131.0, 108.0, 336.0, 332.0]"
img_4a14f8525fce.jpg,person,0.906094,"[289.0, 17.0, 488.0, 367.0]"
img_cec3b007aa5b.jpg,car,0.905227,"[0.0, 234.0, 170.0, 362.0]"
img_1ceeb3c684b6.jpg,person,0.905169,"[71.0, 179.0, 97.0, 201.0]"
img_6acd4f0e61de.jpg,chair,0.904599,"[378.0, 189.0, 432.0, 330.0]"
img_eaea803b9b56.jpg,person,0.903689,"[70.0, 101.0, 202.0, 289.0]"
img_813142fdf9d5.jpg,person,0.902947,"[224.0, 149.0, 434.0, 314.0]"
img_55e7696f0480.jpg,car,0.901485,"[425.0, 208.0, 499.0, 289.0]"
img_362a4acd4de8.jpg,dog,0.90081,"[55.0, 120.0, 289.0, 339.0]"
img_43bc8807b7b3.jpg,car,0.900044,"[123.0, 38.0, 313.0, 135.0]"
img_b9a76fb82d6b.jpg,person,0.899806,"[6.0, 87.0, 171.0, 365.0]"
img_cc34569f99cc.jpg,dog,0.898095,"[361.0, 163.0, 434.0, 248.0]"
img_50e064427398.jpg,dog,0.897579,"[243.0, 170.0, 272.0, 225.0]"
img_1f688b03650e.jpg,dog,0.896913,"[189.0, 148.0, 301.0, 262.0]"
img_db199acbeda0.jpg,chair,0.896411,"[423.0, 184.0, 458.0, 238.0]"
img_01d1b630c028.jpg,car,0.896166,"[32.0, 65.0, 461.0, 313.0]"
img_5de4d603577f.jpg,person,0.894986,"[1.0, 330.0, 57.0, 492.0]"
img_d37be9a71fb8.jpg,person,0.894808,"[328.0, 166.0, 350.0, 194.0]"
img_886afd89d34e.jpg,dog,0.894803,"[8.0, 41.0, 396.0, 452.0]"
img_b75e0081d6ce.jpg,person,0.894658,"[151.0, 86.0, 185.0, 117.0]"
img_715607b6e214.jpg,chair,0.894329,"[4.0, 0.0, 140.0, 340.0]"
img_a6bbc5ab3aea.jpg,person,0.894236,"[429.0, 133.0, 446.0, 169.0]"
img_6fcc77a0f946.jpg,person,0.894218,"[316.0, 42.0, 366.0, 166.0]"
img_cb627ca17b25.jpg,person,0.893201,"[226.0, 128.0, 300.0, 203.0]"
img_632451a046bd.jpg,person,0.89253,"[167.0, 205.0, 345.0, 375.0]"
img_ba15c1e84859.jpg,person,0.892206,"[34.0, 68.0, 326.0, 478.0]"
img_fd3a4b5d5297.jpg,person,0.892136,"[292.0, 80.0, 319.0, 117.0]"
img_79075c52fd77.jpg,person,0.892026,"[52.0, 20.0, 395.0, 212.0]"
img_e62cc98b30f5.jpg,car,0.89131,"[1.0, 119.0, 300.0, 337.0]"
img_520bdcb46ed7.jpg,chair,0.891038,"[389.0, 191.0, 497.0, 296.0]"
img_63cd7dffeadb.jpg,person,0.890414,"[238.0, 66.0, 280.0, 106.0]"
img_9626280155f0.jpg,person,0.890406,"[252.0, 114.0, 384.0, 375.0]"
img_28e2e84fbd07.jpg,person,0.889605,"[457.0, 211.0, 471.0, 245.0]"
img_0a7fbb8c470f.jpg,person,0.889511,"[204.0, 209.0, 217.0, 235.0]"
img_42983b18b7fb.jpg,person,0.889422,"[80.0, 305.0, 201.0, 375.0]"
img_21cd435a285f.jpg,dog,0.888336,"[250.0, 202.0, 319.0, 258.0]"
img_b55c0aea6f30.jpg,dog,0.888287,"[11.0, 86.0, 57.0, 141.0]"
img_6cb9f7e20feb.jpg,person,0.888221,"[342.0, 105.0, 429.0, 190.0]"
img_83acbb49b6e0.jpg,car,0.887995,"[2.0, 25.0, 438.0, 324.0]"
img_b9fe3dca8b87.jpg,person,0.887957,"[314.0, 327.0, 339.0, 412.0]"
img_a9b37212b518.jpg,person,0.887262,"[56.0, 104.0, 403.0, 375.0]"
img_0b5b5dcdfe8a.jpg,car,0.887086,"[266.0, 0.0, 500.0, 122.0]"
img_5c9e30473a23.jpg,person,0.885894,"[19.0, 37.0, 68.0, 86.0]"
img_ab842bb58199.jpg,person,0.885636,"[35.0, 89.0, 102.0, 165.0]"
img_19d511d3d1de.jpg,person,0.884814,"[8.0, 194.0, 158.0, 500.0]"
img_813142fdf9d5.jpg,person,0.884204,"[119.0, 151.0, 278.0, 315.0]"
img_9295345714bf.jpg,person,0.883873,"[179.0, 114.0, 199.0, 139.0]"
img_3e92b04eaca1.jpg,chair,0.882821,"[451.0, 101.0, 489.0, 178.0]"
img_dfbf2e8afaa2.jpg,car,0.88268,"[262.0, 80.0, 323.0, 104.0]"
img_d5847d595f4e.jpg,person,0.882128,"[305.0, 100.0, 426.0, 258.0]"
img_6575ba8500f9.jpg,cat,0.881788,"[133.0, 24.0, 474.0, 359.0]"
img_829f3c55d414.jpg,person,0.88154,"[328.0, 235.0, 342.0, 253.0]"
img_bf8571841d48.jpg,person,0.881454,"[314.0, 376.0, 324.0, 448.0]"
img_2aee533f9676.jpg,car,0.88129,"[15.0, 45.0, 145.0, 89.0]"
