image_id,class,confidence,bbox
img_075362d385c3.jpg,person,0.754004,"[8.0, 167.0, 153.0, 342.0]"
img_2ac58b85084d.jpg,chair,0.753473,"[179.0, 250.0, 291.0, 375.0]"
img_0a7fbb8c470f.jpg,car,0.752688,"[451.0, 215.0, 470.0, 234.0]"
img_535eef2ca3e2.jpg,person,0.752278,"[1.0, 53.0, 21.0, 96.0]"
img_2ac58b85084d.jpg,chair,0.751167,"[286.0, 165.0, 325.0, 218.0]"
img_b9a76fb82d6b.jpg,person,0.750698,"[13.0, 69.0, 234.0, 355.0]"
img_b58616129ec5.jpg,cat,0.744669,"[22.0, 5.0, 452.0, 323.0]"
img_435a47b1fc32.jpg,car,0.73866,"[0.0, 253.0, 21.0, 312.0]"
img_0aef984b20f1.jpg,chair,0.736494,"[6.0, 280.0, 165.0, 483.0]"
img_d7c7b182718e.jpg,chair,0.734608,"[64.0, 153.0, 190.0, 375.0]"
img_b58616129ec5.jpg,dog,0.734225,"[24.0, 5.0, 446.0, 321.0]"
img_46505810380f.jpg,person,0.729636,"[105.0, 127.0, 368.0, 375.0]"
img_28e2e84fbd07.jpg,person,0.728438,"[457.0, 210.0, 472.0, 244.0]"
img_572d9abf69ee.jpg,chair,0.724271,"[388.0, 151.0, 427.0, 203.0]"
img_ecef77c764c0.jpg,person,0.722588,"[346.0, 36.0, 369.0, 81.0]"
img_379a631251ac.jpg,chair,0.722032,"[0.0, 158.0, 75.0, 249.0]"
img_cbac228bc908.jpg,chair,0.720483,"[6.0, 78.0, 124.0, 181.0]"
img_0b5b5dcdfe8a.jpg,car,0.718878,"[420.0, 132.0, 495.0, 262.0]"
img_aac83fb7b77d.jpg,person,0.717595,"[36.0, 124.0, 170.0, 356.0]"
img_dacbabe229f9.jpg,dog,0.716823,"[167.0, 214.0, 498.0, 375.0]"
img_93534bba01fb.jpg,dog,0.716098,"[95.0, 0.0, 337.0, 468.0]"
img_d87febca5ccf.jpg,person,0.713747,"[181.0, 77.0, 314.0, 363.0]"
img_64f1736a79ac.jpg,person,0.713529,"[113.0, 39.0, 324.0, 311.0]"
img_27ac3a0bc91a.jpg,car,0.712463,"[331.0, 111.0, 438.0, 180.0]"
img_39629274142f.jpg,person,0.71054,"[286.0, 151.0, 301.0, 183.0]"
img_01c40aeb6553.jpg,car,0.707028,"[46.0, 58.0, 213.0, 234.0]"
img_f4fbae053030.jpg,car,0.706394,"[38.0, 408.0, 80.0, 426.0]"
img_ca7ceed8803f.jpg,chair,0.702608,"[452.0, 52.0, 496.0, 195.0]"
img_0b145a705cbc.jpg,person,0.702585,"[474.0, 106.0, 498.0, 164.0]"
img_d520344c9e18.jpg,car,0.701663,"[63.0, 249.0, 177.0, 300.0]"
img_5207cc85934b.jpg,person,0.700916,"[115.0, 180.0, 139.0, 203.0]"
img_e87b0d33fda8.jpg,person,0.699085,"[379.0, 121.0, 398.0, 145.0]"
img_897e7a68dba7.jpg,chair,0.698621,"[236.0, 320.0, 321.0, 375.0]"
img_62da33f3d2c5.jpg,person,0.695557,"[69.0, 255.0, 84.0, 305.0]"
img_1f688b03650e.jpg,dog,0.693139,"[188.0, 149.0, 294.0, 262.0]"
img_3a557ca0cbff.jpg,chair,0.692547,"[139.0, 9.0, 329.0, 191.0]"
img_d5847d595f4e.jpg,chair,0.684685,"[391.0, 240.0, 498.0, 350.0]"
img_e62191a81513.jpg,car,0.682476,"[30.0, 113.0, 489.0, 326.0]"
img_0aef984b20f1.jpg,person,0.676564,"[0.0, 299.0, 162.0, 493.0]"
img_8608b1482112.jpg,person,0.674002,"[330.0, 231.0, 490.0, 375.0]"
img_1b406cf17a58.jpg,person,0.672687,"[444.0, 57.0, 493.0, 239.0]"
img_e465b859f3c6.jpg,person,0.672524,"[364.0, 164.0, 386.0, 196.0]"
img_c2c73fb1ec62.jpg,person,0.667839,"[116.0, 43.0, 339.0, 370.0]"
img_b55c0aea6f30.jpg,chair,0.667382,"[169.0, 213.0, 338.0, 470.0]"
img_f4ea9342d176.jpg,person,0.666158,"[305.0, 202.0, 375.0, 286.0]"
img_fd3a4b5d5297.jpg,person,0.664023,"[0.0, 99.0, 11.0, 146.0]"
img_5aa52c5f9ffa.jpg,person,0.661337,"[1.0, 23.0, 384.0, 362.0]"
img_624fe631b2b2.jpg,chair,0.65985,"[2.0, 76.0, 235.0, 228.0]"
img_cff383772c7d.jpg,person,0.657439,"[254.0, 120.0, 454.0, 375.0]"
img_01fe86605ee4.jpg,person,0.65716,"[63.0, 90.0, 224.0, 325.0]"
img_7a6a99f5e3ba.jpg,person,0.655557,"[110.0, 18.0, 232.0, 167.0]"
img_62d88b1e5d06.jpg,person,0.651542,"[72.0, 56.0, 103.0, 89.0]"
img_636d9373a3c4.jpg,dog,0.650251,"[14.0, 0.0, 323.0, 184.0]"
img_1dc50fbf72b7.jpg,person,0.648874,"[106.0, 73.0, 127.0, 115.0]"
img_e4b76e43dde9.jpg,chair,0.648696,"[80.0, 92.0, 142.0, 179.0]"
img_895ac0eb1884.jpg,car,0.648103,"[29.0, 6.0, 459.0, 375.0]"
img_8887d945c1ff.jpg,car,0.646688,"[258.0, 112.0, 292.0, 129.0]"
img_94f3a6fee9b5.jpg,person,0.646253,"[207.0, 121.0, 246.0, 161.0]"
img_2df8caa88877.jpg,car,0.644605,"[243.0, 295.0, 358.0, 330.0]"
img_727a9358886c.jpg,person,0.643467,"[285.0, 0.0, 331.0, 186.0]"
img_cd6c0379803b.jpg,cat,0.642056,"[11.0, 0.0, 399.0, 498.0]"
img_c9ba3fb5c863.jpg,chair,0.639593,"[51.0, 90.0, 106.0, 120.0]"
img_89e007c03438.jpg,person,0.638102,"[155.0, 105.0, 353.0, 379.0]"
img_47d7b2b05ab9.jpg,car,0.636942,"[85.0, 101.0, 324.0, 444.0]"
img_1800b78ae176.jpg,cat,0.636299,"[5.0, 0.0, 457.0, 351.0]"
img_269749b06860.jpg,car,0.635305,"[346.0, 116.0, 390.0, 151.0]"
img_dd33a0f9a780.jpg,person,0.635279,"[132.0, 86.0, 301.0, 464.0]"
img_3e0113805109.jpg,dog,0.635262,"[170.0, 66.0, 321.0, 272.0]"
img_897e7a68dba7.jpg,chair,0.635173,"[80.0, 253.0, 155.0, 361.0]"
img_89e007c03438.jpg,person,0.635029,"[400.0, 31.0, 460.0, 139.0]"
img_4cd065a6d803.jpg,person,0.63423,"[14.0, 0.0, 205.0, 394.0]"
img_e87b0d33fda8.jpg,person,0.632899,"[196.0, 125.0, 221.0, 146.0]"
img_8608b1482112.jpg,chair,0.632503,"[424.0, 194.0, 482.0, 272.0]"
img_de1468790e15.jpg,chair,0.6285,"[126.0, 188.0, 168.0, 260.0]"
img_e465b859f3c6.jpg,person,0.627387,"[143.0, 121.0, 439.0, 326.0]"
img_af77b708c193.jpg,person,0.626898,"[304.0, 170.0, 334.0, 221.0]"
img_fcf40613331a.jpg,person,0.626771,"[95.0, 243.0, 126.0, 319.0]"
img_fe349b275a1f.jpg,person,0.625983,"[349.0, 70.0, 401.0, 234.0]"
img_5839b6667e52.jpg,car,0.620641,"[19.0, 170.0, 83.0, 199.0]"
img_3d578f2ee13a.jpg,chair,0.620539,"[228.0, 119.0, 414.0, 337.0]"
img_51e8b5bdb880.jpg,person,0.62026,"[1.0, 112.0, 82.0, 285.0]"
img_55e7696f0480.jpg,person,0.618879,"[38.0, 72.0, 293.0, 366.0]"
img_c8be22aeec2f.jpg,person,0.61817,"[205.0, 22.0, 438.0, 369.0]"
img_58bdd5669997.jpg,person,0.614993,"[0.0, 180.0, 21.0, 213.0]"
img_cbac228bc908.jpg,chair,0.613243,"[0.0, 99.0, 102.0, 220.0]"
img_fca4548ebac1.jpg,person,0.611949,"[204.0, 98.0, 257.0, 197.0]"
img_316b10de0483.jpg,person,0.61073,"[232.0, 56.0, 370.0, 303.0]"
img_a8297dd518aa.jpg,car,0.610563,"[121.0, 119.0, 218.0, 188.0]"
img_7f4584a0dbba.jpg,person,0.61048,"[175.0, 30.0, 452.0, 271.0]"
img_5e4ba4764a44.jpg,person,0.609906,"[320.0, 65.0, 382.0, 237.0]"
img_e343bf5e7a0e.jpg,person,0.609333,"[84.0, 125.0, 103.0, 181.0]"
img_866338abaed1.jpg,car,0.609073,"[422.0, 26.0, 444.0, 42.0]"
img_010d9636e14e.jpg,chair,0.608162,"[6.0, 162.0, 143.0, 354.0]"
img_89e007c03438.jpg,person,0.608126,"[332.0, 168.0, 427.0, 323.0]"
img_253fa610f569.jpg,person,0.606079,"[403.0, 184.0, 430.0, 248.0]"
img_06e17fe32405.jpg,dog,0.605553,"[194.0, 133.0, 437.0, 330.0]"
img_cbac228bc908.jpg,person,0.605473,"[114.0, 60.0, 336.0, 320.0]"
img_ddf1a812fef2.jpg,car,0.605053,"[1.0, 354.0, 40.0, 375.0]"
img_1b406cf17a58.jpg,person,0.602508,"[417.0, 70.0, 478.0, 339.0]"
img_ed05e42800be.jpg,car,0.602407,"[348.0, 118.0, 374.0, 133.0]"
img_df6fa19ae690.jpg,person,0.602393,"[165.0, 136.0, 206.0, 174.0]"
img_42403cf13d08.jpg,dog,0.602392,"[360.0, 247.0, 461.0, 318.0]"
img_b9de6325eb65.jpg,dog,0.600929,"[341.0, 78.0, 463.0, 174.0]"
img_a9b37212b518.jpg,person,0.599916,"[79.0, 127.0, 246.0, 375.0]"
img_42983b18b7fb.jpg,dog,0.597951,"[70.0, 293.0, 215.0, 375.0]"
img_fb9aeebd8455.jpg,chair,0.59653,"[107.0, 178.0, 154.0, 265.0]"
img_c4f61929b00c.jpg,person,0.596172,"[56.0, 218.0, 247.0, 375.0]"
img_fbf27f9fc98c.jpg,chair,0.595838,"[23.0, 265.0, 181.0, 473.0]"
img_5c07f2cd1a5a.jpg,person,0.595341,"[110.0, 156.0, 321.0, 494.0]"
img_636d9373a3c4.jpg,person,0.591613,"[22.0, 6.0, 368.0, 244.0]"
img_51e8b5bdb880.jpg,person,0.589144,"[334.0, 143.0, 464.0, 297.0]"
img_0f7e81c2bd17.jpg,dog,0.585803,"[197.0, 67.0, 319.0, 304.0]"
img_010d9636e14e.jpg,chair,0.584089,"[33.0, 219.0, 189.0, 375.0]"
img_897e7a68dba7.jpg,chair,0.582938,"[268.0, 305.0, 355.0, 375.0]"
img_fcf40613331a.jpg,person,0.58162,"[139.0, 105.0, 178.0, 180.0]"
img_60971cddd3dd.jpg,car,0.581245,"[186.0, 211.0, 321.0, 287.0]"
img_9036f601b094.jpg,car,0.580757,"[285.0, 290.0, 322.0, 308.0]"
img_a5be57f14f3d.jpg,person,0.580365,"[12.0, 136.0, 98.0, 285.0]"
img_55c1a787808b.jpg,dog,0.580085,"[188.0, 132.0, 390.0, 285.0]"
img_897e7a68dba7.jpg,chair,0.57995,"[183.0, 318.0, 258.0, 375.0]"
img_f4ea9342d176.jpg,person,0.579464,"[325.0, 296.0, 374.0, 451.0]"
img_18e72c7e68d1.jpg,person,0.576414,"[33.0, 63.0, 234.0, 334.0]"
img_b84e2862ff94.jpg,cat,0.574621,"[28.0, 226.0, 108.0, 257.0]"
img_f4ea9342d176.jpg,person,0.573935,"[200.0, 104.0, 324.0, 308.0]"
img_708280324920.jpg,chair,0.573005,"[203.0, 128.0, 275.0, 264.0]"
img_05833e4ee4aa.jpg,person,0.571998,"[75.0, 8.0, 356.0, 374.0]"
img_5d2fa79c0e36.jpg,car,0.571787,"[273.0, 100.0, 464.0, 283.0]"
img_708280324920.jpg,car,0.570479,"[257.0, 61.0, 332.0, 112.0]"
img_504be9a8bc1a.jpg,person,0.569923,"[124.0, 152.0, 281.0, 500.0]"
img_60971cddd3dd.jpg,car,0.569889,"[306.0, 210.0, 418.0, 296.0]"
img_7262079ac13a.jpg,car,0.569888,"[8.0, 2.0, 375.0, 423.0]"
img_4d0d48a49d30.jpg,car,0.568432,"[54.0, 182.0, 94.0, 214.0]"
img_e4ce10a989e9.jpg,chair,0.568215,"[247.0, 166.0, 319.0, 394.0]"
img_fe05ccefbfc8.jpg,chair,0.565836,"[9.0, 239.0, 145.0, 373.0]"
img_6fcc77a0f946.jpg,chair,0.565428,"[446.0, 90.0, 495.0, 224.0]"
img_fe349b275a1f.jpg,person,0.565254,"[346.0, 64.0, 384.0, 122.0]"
img_eaea803b9b56.jpg,person,0.564758,"[194.0, 104.0, 317.0, 237.0]"
img_96839b4fc17d.jpg,car,0.562961,"[27.0, 192.0, 66.0, 237.0]"
img_cf72c26000dc.jpg,person,0.56277,"[134.0, 163.0, 418.0, 369.0]"
img_ea06824df600.jpg,person,0.562639,"[403.0, 178.0, 420.0, 227.0]"
img_f82dfbc3891a.jpg,person,0.562355,"[2.0, 5.0, 39.0, 130.0]"
img_c3e38eb6af99.jpg,person,0.562109,"[275.0, 84.0, 314.0, 147.0]"
img_ed05e42800be.jpg,person,0.560091,"[280.0, 163.0, 295.0, 194.0]"
img_379a631251ac.jpg,person,0.559094,"[309.0, 140.0, 340.0, 182.0]"
img_353a0dcb320d.jpg,car,0.558861,"[303.0, 247.0, 367.0, 284.0]"
img_636d9373a3c4.jpg,person,0.555994,"[12.0, 3.0, 266.0, 175.0]"
img_dc267e44189d.jpg,chair,0.555989,"[257.0, 195.0, 343.0, 290.0]"
img_2845cc002f70.jpg,car,0.555725,"[0.0, 178.0, 16.0, 200.0]"
img_19f4867ccfa6.jpg,person,0.554494,"[220.0, 84.0, 446.0, 262.0]"
img_92f3004d7f14.jpg,person,0.553709,"[297.0, 154.0, 340.0, 224.0]"
img_612251188ce1.jpg,dog,0.550279,"[54.0, 325.0, 192.0, 416.0]"
img_dedd267e74c6.jpg,person,0.54913,"[0.0, 105.0, 73.0, 483.0]"
img_8887d945c1ff.jpg,person,0.548495,"[46.0, 74.0, 62.0, 96.0]"
img_ed05e42800be.jpg,person,0.548431,"[204.0, 167.0, 219.0, 198.0]"
img_cb627ca17b25.jpg,person,0.548381,"[205.0, 116.0, 303.0, 238.0]"
img_ee4f387bc6d2.jpg,cat,0.547929,"[182.0, 25.0, 487.0, 188.0]"
img_f0592a6c91da.jpg,chair,0.54625,"[0.0, 325.0, 142.0, 391.0]"
img_64ca6e3ff950.jpg,dog,0.546189,"[59.0, 22.0, 325.0, 360.0]"
img_5ea4fa83ac6e.jpg,person,0.545803,"[26.0, 29.0, 212.0, 364.0]"
img_eaea803b9b56.jpg,chair,0.545057,"[2.0, 211.0, 39.0, 283.0]"
img_6acd4f0e61de.jpg,chair,0.544517,"[377.0, 152.0, 436.0, 331.0]"
img_aac83fb7b77d.jpg,person,0.542242,"[337.0, 115.0, 404.0, 236.0]"
img_f2a4516eee8e.jpg,person,0.540444,"[136.0, 53.0, 500.0, 340.0]"
img_bdd7d6badb4b.jpg,chair,0.540164,"[104.0, 125.0, 159.0, 218.0]"
img_3da787d0f12c.jpg,car,0.539709,"[326.0, 4.0, 466.0, 50.0]"
img_b9a76fb82d6b.jpg,person,0.53899,"[3.0, 119.0, 147.0, 356.0]"
img_d4e90237ca86.jpg,chair,0.538418,"[151.0, 0.0, 294.0, 331.0]"
img_c7056298241e.jpg,person,0.536692,"[153.0, 69.0, 376.0, 312.0]"
img_fb9aeebd8455.jpg,person,0.536206,"[458.0, 124.0, 500.0, 211.0]"
img_55c1a787808b.jpg,dog,0.53611,"[13.0, 24.0, 251.0, 194.0]"
img_5ab4840295e8.jpg,person,0.535836,"[279.0, 69.0, 371.0, 182.0]"
img_c7056298241e.jpg,person,0.535047,"[341.0, 28.0, 483.0, 273.0]"
img_1715881942df.jpg,car,0.534558,"[291.0, 23.0, 327.0, 46.0]"
img_83bb828b3674.jpg,chair,0.534106,"[2.0, 205.0, 190.0, 373.0]"
img_1715881942df.jpg,car,0.533368,"[198.0, 16.0, 233.0, 43.0]"
img_50e064427398.jpg,car,0.533306,"[192.0, 73.0, 225.0, 96.0]"
img_af77b708c193.jpg,person,0.532322,"[420.0, 204.0, 495.0, 272.0]"
img_708280324920.jpg,car,0.531745,"[276.0, 52.0, 333.0, 87.0]"
img_326a06a3c024.jpg,person,0.531648,"[114.0, 222.0, 216.0, 359.0]"
img_9a032a4dc2e7.jpg,car,0.530852,"[169.0, 24.0, 444.0, 334.0]"
img_eb9d43731174.jpg,person,0.530416,"[105.0, 218.0, 304.0, 498.0]"
img_4e5886de23ec.jpg,person,0.530135,"[190.0, 89.0, 252.0, 232.0]"
img_b55c0aea6f30.jpg,chair,0.529318,"[38.0, 304.0, 175.0, 489.0]"
img_6575ba8500f9.jpg,person,0.528859,"[180.0, 20.0, 477.0, 375.0]"
img_3a557ca0cbff.jpg,chair,0.52732,"[150.0, 76.0, 297.0, 382.0]"
img_6fcc77a0f946.jpg,person,0.527152,"[1.0, 100.0, 51.0, 234.0]"
img_793dac3230d3.jpg,person,0.52646,"[103.0, 221.0, 419.0, 489.0]"
img_624fe631b2b2.jpg,person,0.526431,"[103.0, 148.0, 208.0, 236.0]"
img_9b4611599fc4.jpg,chair,0.525695,"[1.0, 245.0, 66.0, 357.0]"
img_fc0bb3e562fc.jpg,chair,0.52567,"[337.0, 208.0, 481.0, 375.0]"
img_686e05e3a9c2.jpg,person,0.524244,"[38.0, 203.0, 170.0, 422.0]"
img_1ceeb3c684b6.jpg,person,0.523916,"[72.0, 172.0, 102.0, 201.0]"
img_72540366cdb2.jpg,chair,0.523435,"[399.0, 93.0, 498.0, 372.0]"
img_6c264d7d87b0.jpg,person,0.523214,"[144.0, 144.0, 283.0, 333.0]"
img_2cf9a85d13e4.jpg,person,0.522189,"[2.0, 87.0, 48.0, 228.0]"
img_196124dbc49d.jpg,person,0.521684,"[206.0, 69.0, 404.0, 375.0]"
img_715607b6e214.jpg,chair,0.521002,"[408.0, 244.0, 491.0, 367.0]"
img_e87b0d33fda8.jpg,person,0.520349,"[2.0, 92.0, 91.0, 186.0]"
img_b9a240da0544.jpg,person,0.519866,"[173.0, 212.0, 197.0, 246.0]"
img_897e7a68dba7.jpg,chair,0.519119,"[220.0, 207.0, 273.0, 285.0]"
img_aac83fb7b77d.jpg,person,0.517791,"[348.0, 109.0, 400.0, 185.0]"
img_b9fe3dca8b87.jpg,person,0.516899,"[304.0, 312.0, 319.0, 346.0]"
img_e96b43f7cb99.jpg,car,0.516343,"[65.0, 17.0, 292.0, 171.0]"
img_e37e00b106aa.jpg,person,0.516259,"[185.0, 0.0, 326.0, 56.0]"
img_6a76635e1937.jpg,person,0.514909,"[158.0, 391.0, 197.0, 456.0]"
img_075362d385c3.jpg,person,0.514098,"[296.0, 119.0, 446.0, 375.0]"
img_cbed730431b1.jpg,car,0.514081,"[278.0, 54.0, 495.0, 169.0]"
img_85e7243b8a2e.jpg,person,0.512781,"[14.0, 56.0, 191.0, 310.0]"
img_8fceca57e298.jpg,chair,0.512247,"[6.0, 293.0, 153.0, 491.0]"
img_c9aa594759de.jpg,person,0.512114,"[102.0, 86.0, 195.0, 234.0]"
img_253fa610f569.jpg,car,0.509954,"[1.0, 180.0, 29.0, 216.0]"
img_b87de4f66fcd.jpg,person,0.50992,"[102.0, 106.0, 320.0, 272.0]"
img_075362d385c3.jpg,person,0.509827,"[157.0, 58.0, 268.0, 294.0]"
img_5900412b528c.jpg,person,0.507752,"[174.0, 102.0, 211.0, 184.0]"
img_5281218ffa66.jpg,person,0.506681,"[36.0, 67.0, 282.0, 455.0]"
img_21de52d87709.jpg,car,0.506095,"[64.0, 204.0, 98.0, 223.0]"
img_2546044281ea.jpg,chair,0.505486,"[151.0, 309.0, 206.0, 371.0]"
img_1aa4cb97e2ff.jpg,person,0.502021,"[72.0, 175.0, 200.0, 342.0]"
img_55650358edd7.jpg,car,0.501567,"[347.0, 191.0, 474.0, 248.0]"
img_9a23d9f8fac5.jpg,chair,0.500957,"[2.0, 249.0, 70.0, 447.0]"
